==============================================================================
==============================================================================
 Apr. 19 2014                  LANDSAT 5                       Time: 12:12
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101404185054_00002                          Path / Row - 224 / 63
Reference Image: L51CUB1088227120102_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 98.5%
Rank   2 --  1.5%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2240633956   -4.71435    -49.57608     0.17      0.24     0.29     1 
2240633957   -4.71429    -49.54850    -0.08     -0.14     0.16     1 
2240633958   -4.71423    -49.52092     0.17     -0.14     0.22     1 
2240633959   -4.71417    -49.49333    -0.19     -0.19     0.27     1 
2240633963   -4.71392    -49.38301     0.09      0.08     0.12     1 
2240633964   -4.71386    -49.35542    -0.01     -0.05     0.05     1 
2240633979   -4.74077    -51.01073    -0.11     -0.22     0.25     1 
2240633980   -4.74077    -50.98314    -0.14     -0.21     0.25     1 
2240633981   -4.74077    -50.95554    -0.07     -0.19     0.20     1 
2240633982   -4.74077    -50.92795    -0.02     -0.11     0.11     1 
2240633983   -4.74077    -50.90036    -0.07     -0.26     0.27     1 
2240633984   -4.74076    -50.87277    -0.15     -0.19     0.24     1 
2240633985   -4.74076    -50.84517    -0.14     -0.19     0.23     1 
2240633986   -4.74075    -50.81758    -0.11     -0.20     0.23     1 
2240633987   -4.74074    -50.78999    -0.12     -0.17     0.21     1 
2240633988   -4.74073    -50.76239    -0.08     -0.18     0.20     1 
2240633989   -4.74072    -50.73480    -0.04     -0.14     0.15     1 
2240633990   -4.74071    -50.70721    -0.09     -0.21     0.23     1 
2240633991   -4.74070    -50.67961    -0.06     -0.23     0.23     1 
2240633993   -4.74067    -50.62443    -0.04     -0.15     0.16     1 
2240633994   -4.74066    -50.59684    -0.01     -0.17     0.17     1 
2240633995   -4.74064    -50.56924    -0.04     -0.12     0.12     1 
2240634001   -4.74052    -50.40369     0.06     -0.05     0.07     1 
2240634002   -4.74049    -50.37610     0.03     -0.08     0.09     1 
2240634003   -4.74047    -50.34851    -0.01     -0.05     0.05     1 
2240634004   -4.74044    -50.32092     0.02     -0.07     0.07     1 
2240634005   -4.74041    -50.29333     0.07     -0.08     0.11     1 
2240634006   -4.74038    -50.26573     0.03     -0.03     0.04     1 
2240634007   -4.74035    -50.23814     0.10     -0.04     0.10     1 
2240634008   -4.74032    -50.21055     0.10     -0.04     0.11     1 
2240634009   -4.74029    -50.18296     0.04     -0.08     0.09     1 
2240634010   -4.74026    -50.15537     0.03     -0.10     0.10     1 
2240634011   -4.74022    -50.12778     0.03     -0.13     0.13     1 
2240634012   -4.74019    -50.10019     0.04     -0.09     0.10     1 
2240634013   -4.74015    -50.07260     0.10     -0.10     0.15     1 
2240634014   -4.74011    -50.04501     0.10     -0.04     0.11     1 
2240634015   -4.74008    -50.01742     0.06     -0.10     0.12     1 
2240634016   -4.74004    -49.98983     0.06     -0.16     0.17     1 
2240634017   -4.74000    -49.96225     0.04     -0.14     0.15     1 
2240634018   -4.73995    -49.93466     0.02     -0.19     0.19     1 
2240634019   -4.73991    -49.90707     0.01     -0.20     0.20     1 
2240634020   -4.73987    -49.87948     0.09     -0.28     0.29     1 
2240634021   -4.73982    -49.85189    -0.00     -0.21     0.21     1 
2240634022   -4.73977    -49.82431    -0.03     -0.18     0.18     1 
2240634023   -4.73973    -49.79672    -0.02     -0.23     0.23     1 
2240634024   -4.73968    -49.76913     0.10      0.15     0.18     1 
2240634025   -4.73963    -49.74155    -0.04     -0.23     0.24     1 
2240634026   -4.73958    -49.71396    -0.24     -0.44     0.50     1 
2240634028   -4.73947    -49.65879    -0.03     -0.07     0.07     1 
2240634029   -4.73942    -49.63120    -0.22     -0.25     0.33     1 
2240634034   -4.73913    -49.49328    -0.00     -0.26     0.26     1 
2240634038   -4.73888    -49.38295     0.03      0.00     0.03     1 
2240634039   -4.73882    -49.35537    -0.05      0.29     0.29     1 
2240634054   -4.76574    -51.01073    -0.02     -0.30     0.30     1 
2240634057   -4.76574    -50.92795    -0.08     -0.26     0.27     1 
2240634058   -4.76574    -50.90035    -0.09     -0.35     0.36     1 
2240634059   -4.76573    -50.87276    -0.16     -0.29     0.33     1 
2240634060   -4.76573    -50.84517    -0.06     -0.18     0.19     1 
2240634061   -4.76572    -50.81757    -0.17     -0.06     0.18     1 
2240634062   -4.76571    -50.78998    -0.10     -0.09     0.13     1 
2240634063   -4.76570    -50.76238    -0.13     -0.16     0.20     1 
2240634064   -4.76569    -50.73479    -0.07     -0.13     0.15     1 
2240634065   -4.76568    -50.70720    -0.13     -0.20     0.24     1 
2240634066   -4.76567    -50.67960    -0.07     -0.17     0.19     1 
2240634067   -4.76565    -50.65201    -0.07     -0.18     0.19     1 
2240634068   -4.76564    -50.62441    -0.02      0.01     0.03     1 
2240634076   -4.76548    -50.40367     0.10     -0.12     0.16     1 
2240634077   -4.76546    -50.37608    -0.03      0.01     0.03     1 
2240634078   -4.76543    -50.34848    -0.01     -0.01     0.02     1 
2240634079   -4.76541    -50.32089     0.03      0.01     0.04     1 
2240634080   -4.76538    -50.29330     0.05     -0.00     0.05     1 
2240634081   -4.76535    -50.26571     0.03      0.07     0.07     1 
2240634082   -4.76532    -50.23812     0.06     -0.01     0.06     1 
2240634083   -4.76529    -50.21052     0.05     -0.06     0.08     1 
2240634084   -4.76526    -50.18293     0.02     -0.06     0.06     1 
2240634085   -4.76522    -50.15534     0.00     -0.04     0.04     1 
2240634086   -4.76519    -50.12775     0.02     -0.01     0.02     1 
2240634087   -4.76515    -50.10016     0.02     -0.05     0.05     1 
2240634088   -4.76512    -50.07257     0.07     -0.07     0.10     1 
2240634089   -4.76508    -50.04498     0.06     -0.09     0.11     1 
2240634090   -4.76504    -50.01739     0.07     -0.13     0.15     1 
2240634091   -4.76500    -49.98980     0.06     -0.18     0.19     1 
2240634092   -4.76496    -49.96221     0.07     -0.13     0.14     1 
2240634093   -4.76492    -49.93462     0.07     -0.13     0.15     1 
2240634094   -4.76487    -49.90703     0.01     -0.23     0.23     1 
2240634095   -4.76483    -49.87944     0.06     -0.08     0.10     1 
2240634096   -4.76478    -49.85185     0.00     -0.21     0.21     1 
2240634097   -4.76474    -49.82426    -0.00     -0.11     0.11     1 
2240634098   -4.76469    -49.79668     0.19      0.21     0.28     1 
2240634099   -4.76464    -49.76909     0.03     -0.07     0.07     1 
2240634100   -4.76459    -49.74150    -0.22     -0.37     0.43     1 
2240634101   -4.76454    -49.71391     0.13     -0.50     0.51     2 
2240634102   -4.76449    -49.68633    -0.26      0.10     0.28     1 
2240634104   -4.76438    -49.63115    -0.15     -0.24     0.28     1 
2240634107   -4.76421    -49.54839    -0.30     -0.23     0.38     1 
2240634108   -4.76415    -49.52081    -0.15      0.05     0.16     1 
2240634109   -4.76409    -49.49323     0.07     -0.18     0.20     1 
2240634110   -4.76403    -49.46564    -0.11     -0.06     0.13     1 
2240634111   -4.76397    -49.43806    -0.32      0.13     0.35     1 
2240634112   -4.76391    -49.41047    -0.10      0.29     0.31     1 
2240634113   -4.76384    -49.38289     0.00      0.15     0.15     1 
2240634114   -4.76378    -49.35531    -0.16      0.22     0.27     1 
2240634129   -4.79071    -51.01073     0.07      0.03     0.07     1 
2240634130   -4.79071    -50.98314    -0.06     -0.11     0.12     1 
2240634131   -4.79071    -50.95554    -0.16     -0.18     0.24     1 
2240634132   -4.79071    -50.92795    -0.06     -0.12     0.13     1 
2240634133   -4.79070    -50.90035    -0.12     -0.21     0.24     1 
2240634134   -4.79070    -50.87276    -0.13     -0.21     0.24     1 
2240634135   -4.79070    -50.84516    -0.05     -0.19     0.20     1 
2240634136   -4.79069    -50.81757    -0.10     -0.18     0.21     1 
2240634137   -4.79068    -50.78997    -0.10     -0.22     0.24     1 
2240634138   -4.79067    -50.76237    -0.12     -0.12     0.17     1 
2240634139   -4.79066    -50.73478    -0.15     -0.24     0.28     1 
2240634140   -4.79065    -50.70719    -0.16     -0.24     0.28     1 
2240634141   -4.79064    -50.67959    -0.07     -0.19     0.20     1 
2240634143   -4.79061    -50.62440    -0.04      0.04     0.05     1 
2240634144   -4.79059    -50.59681    -0.01     -0.00     0.02     1 
2240634145   -4.79058    -50.56921     0.02      0.03     0.03     1 
2240634146   -4.79056    -50.54162    -0.04     -0.11     0.12     1 
2240634150   -4.79048    -50.43124     0.03     -0.16     0.16     1 
2240634151   -4.79045    -50.40365     0.15     -0.20     0.25     1 
2240634152   -4.79043    -50.37605     0.11     -0.06     0.12     1 
2240634153   -4.79040    -50.34846     0.05     -0.11     0.12     1 
2240634154   -4.79038    -50.32087     0.02     -0.15     0.15     1 
2240634155   -4.79035    -50.29327    -0.00     -0.16     0.16     1 
2240634156   -4.79032    -50.26568     0.03     -0.10     0.10     1 
2240634157   -4.79029    -50.23809     0.11     -0.02     0.11     1 
2240634158   -4.79026    -50.21050     0.07     -0.00     0.07     1 
2240634159   -4.79022    -50.18290     0.06     -0.01     0.06     1 
2240634160   -4.79019    -50.15531     0.07     -0.08     0.11     1 
2240634161   -4.79016    -50.12772     0.08      0.04     0.09     1 
2240634162   -4.79012    -50.10013     0.07     -0.02     0.07     1 
2240634163   -4.79008    -50.07254     0.02     -0.03     0.04     1 
2240634164   -4.79005    -50.04494    -0.01     -0.11     0.11     1 
2240634165   -4.79001    -50.01735    -0.03     -0.14     0.14     1 
2240634166   -4.78997    -49.98976     0.03     -0.12     0.13     1 
2240634167   -4.78993    -49.96217     0.08     -0.06     0.10     1 
2240634168   -4.78988    -49.93458     0.09     -0.09     0.13     1 
2240634169   -4.78984    -49.90699     0.12     -0.19     0.23     1 
2240634170   -4.78979    -49.87940    -0.01     -0.18     0.18     1 
2240634171   -4.78975    -49.85181    -0.05     -0.13     0.14     1 
2240634173   -4.78965    -49.79663     0.07     -0.15     0.16     1 
2240634174   -4.78960    -49.76904     0.06     -0.25     0.26     1 
2240634175   -4.78955    -49.74145     0.12      0.05     0.13     1 
2240634176   -4.78950    -49.71387    -0.10     -0.19     0.22     1 
2240634178   -4.78940    -49.65869     0.20      0.09     0.22     1 
2240634179   -4.78934    -49.63110     0.05     -0.28     0.29     1 
2240634185   -4.78899    -49.46559    -0.08     -0.23     0.25     1 
2240634186   -4.78893    -49.43800     0.20      0.19     0.28     1 
2240634204   -4.81568    -51.01073    -0.04     -0.12     0.13     1 
2240634205   -4.81568    -50.98314    -0.06     -0.13     0.15     1 
2240634206   -4.81568    -50.95554    -0.03     -0.06     0.07     1 
2240634207   -4.81568    -50.92794    -0.05     -0.12     0.13     1 
2240634208   -4.81567    -50.90035    -0.10     -0.11     0.15     1 
2240634209   -4.81567    -50.87275    -0.09     -0.05     0.11     1 
2240634210   -4.81566    -50.84515    -0.07     -0.04     0.08     1 
2240634211   -4.81566    -50.81756    -0.04     -0.05     0.06     1 
2240634212   -4.81565    -50.78996    -0.08     -0.16     0.18     1 
2240634213   -4.81564    -50.76237    -0.10     -0.15     0.18     1 
2240634214   -4.81563    -50.73477    -0.25     -0.25     0.35     1 
2240634215   -4.81562    -50.70717    -0.08     -0.07     0.11     1 
2240634217   -4.81559    -50.65198    -0.05     -0.08     0.09     1 
2240634218   -4.81558    -50.62439    -0.07     -0.15     0.17     1 
2240634219   -4.81556    -50.59679    -0.08     -0.19     0.20     1 
2240634220   -4.81555    -50.56920    -0.06     -0.23     0.24     1 
2240634221   -4.81553    -50.54160    -0.08     -0.21     0.22     1 
2240634222   -4.81551    -50.51401    -0.02     -0.10     0.10     1 
2240634223   -4.81549    -50.48641    -0.00     -0.10     0.10     1 
2240634227   -4.81539    -50.37603     0.05     -0.03     0.06     1 
2240634228   -4.81537    -50.34844    -0.02     -0.10     0.10     1 
2240634229   -4.81534    -50.32084     0.05     -0.04     0.06     1 
2240634230   -4.81531    -50.29325     0.03     -0.11     0.12     1 
2240634231   -4.81529    -50.26565    -0.01     -0.06     0.07     1 
2240634232   -4.81525    -50.23806     0.09     -0.04     0.10     1 
2240634233   -4.81522    -50.21047     0.05     -0.09     0.11     1 
2240634234   -4.81519    -50.18287     0.02     -0.14     0.14     1 
2240634235   -4.81516    -50.15528     0.05     -0.14     0.15     1 
2240634236   -4.81512    -50.12769    -0.01     -0.14     0.14     1 
2240634237   -4.81509    -50.10009     0.03     -0.14     0.14     1 
2240634238   -4.81505    -50.07250     0.05     -0.11     0.12     1 
2240634239   -4.81501    -50.04491     0.07      0.02     0.07     1 
2240634240   -4.81497    -50.01732     0.06     -0.04     0.07     1 
2240634241   -4.81493    -49.98972     0.08      0.04     0.09     1 
2240634242   -4.81489    -49.96213     0.08      0.01     0.08     1 
2240634243   -4.81485    -49.93454    -0.06     -0.05     0.08     1 
2240634244   -4.81480    -49.90695     0.05     -0.13     0.14     1 
2240634245   -4.81476    -49.87936    -0.02     -0.15     0.16     1 
2240634246   -4.81471    -49.85177     0.01     -0.18     0.18     1 
2240634248   -4.81462    -49.79659     0.06     -0.07     0.09     1 
2240634249   -4.81457    -49.76900    -0.00     -0.13     0.13     1 
2240634250   -4.81452    -49.74141    -0.31     -0.21     0.37     1 
2240634254   -4.81430    -49.63105    -0.16     -0.12     0.20     1 
2240634257   -4.81413    -49.54829    -0.04     -0.12     0.13     1 
2240634259   -4.81401    -49.49312    -0.04     -0.22     0.23     1 
2240634260   -4.81395    -49.46553    -0.28     -0.13     0.31     1 
2240634279   -4.84065    -51.01073    -0.05     -0.12     0.13     1 
2240634280   -4.84065    -50.98313    -0.09     -0.14     0.16     1 
2240634281   -4.84065    -50.95554    -0.08     -0.18     0.19     1 
2240634282   -4.84065    -50.92794    -0.03     -0.16     0.16     1 
2240634283   -4.84064    -50.90034    -0.04     -0.15     0.16     1 
2240634284   -4.84064    -50.87275    -0.09     -0.20     0.22     1 
2240634285   -4.84063    -50.84515     0.03     -0.09     0.09     1 
2240634286   -4.84063    -50.81755    -0.05     -0.10     0.12     1 
2240634287   -4.84062    -50.78995    -0.04     -0.06     0.07     1 
2240634288   -4.84061    -50.76236    -0.04     -0.07     0.08     1 
2240634289   -4.84060    -50.73476    -0.02      0.08     0.08     1 
2240634290   -4.84059    -50.70716    -0.05     -0.02     0.05     1 
2240634291   -4.84057    -50.67957    -0.04     -0.04     0.05     1 
2240634292   -4.84056    -50.65197    -0.03     -0.02     0.03     1 
2240634293   -4.84054    -50.62437    -0.07     -0.03     0.08     1 
2240634294   -4.84053    -50.59678    -0.09     -0.09     0.13     1 
2240634295   -4.84051    -50.56918    -0.06     -0.09     0.11     1 
2240634297   -4.84047    -50.51399    -0.08     -0.15     0.17     1 
2240634298   -4.84046    -50.48639    -0.00     -0.13     0.13     1 
2240634299   -4.84043    -50.45880    -0.02     -0.07     0.07     1 
2240634300   -4.84041    -50.43120    -0.04     -0.17     0.17     1 
2240634302   -4.84036    -50.37601    -0.00     -0.11     0.11     1 
2240634303   -4.84034    -50.34841    -0.03     -0.10     0.11     1 
2240634304   -4.84031    -50.32082    -0.01     -0.05     0.05     1 
2240634305   -4.84028    -50.29322     0.00      0.03     0.03     1 
2240634306   -4.84025    -50.26563     0.06      0.03     0.07     1 
2240634307   -4.84022    -50.23803    -0.03     -0.01     0.03     1 
2240634308   -4.84019    -50.21044     0.06     -0.02     0.06     1 
2240634309   -4.84016    -50.18284     0.02     -0.05     0.06     1 
2240634310   -4.84012    -50.15525     0.06     -0.04     0.08     1 
2240634311   -4.84009    -50.12765    -0.01     -0.12     0.12     1 
2240634312   -4.84005    -50.10006     0.05     -0.12     0.13     1 
2240634313   -4.84001    -50.07247     0.05     -0.07     0.08     1 
2240634314   -4.83998    -50.04487     0.02     -0.12     0.12     1 
2240634315   -4.83994    -50.01728     0.03     -0.12     0.12     1 
2240634316   -4.83990    -49.98969    -0.01     -0.20     0.20     1 
2240634317   -4.83985    -49.96209    -0.00     -0.19     0.19     1 
2240634318   -4.83981    -49.93450     0.03     -0.21     0.21     1 
2240634319   -4.83977    -49.90691     0.03     -0.15     0.16     1 
2240634320   -4.83972    -49.87932     0.11     -0.10     0.14     1 
2240634321   -4.83968    -49.85173     0.11      0.16     0.19     1 
2240634323   -4.83958    -49.79654     0.02     -0.09     0.09     1 
2240634324   -4.83953    -49.76895    -0.14     -0.21     0.25     1 
2240634325   -4.83948    -49.74136    -0.14     -0.10     0.17     1 
2240634327   -4.83938    -49.68618     0.10     -0.23     0.25     1 
2240634332   -4.83909    -49.54824     0.11     -0.16     0.19     1 
2240634333   -4.83903    -49.52065     0.11     -0.00     0.11     1 
2240634337   -4.83878    -49.41030     0.33     -0.02     0.33     1 
2240634338   -4.83872    -49.38271     0.06      0.06     0.09     1 
2240634353   -4.86562    -51.03833    -0.09     -0.16     0.18     1 
2240634354   -4.86562    -51.01073    -0.08     -0.19     0.20     1 
2240634355   -4.86562    -50.98313    -0.07     -0.13     0.15     1 
2240634356   -4.86562    -50.95554    -0.07     -0.19     0.20     1 
2240634357   -4.86562    -50.92794    -0.05     -0.11     0.12     1 
2240634358   -4.86561    -50.90034    -0.14     -0.18     0.23     1 
2240634359   -4.86561    -50.87274    -0.11     -0.24     0.27     1 
2240634360   -4.86560    -50.84514    -0.01     -0.16     0.16     1 
2240634361   -4.86559    -50.81755    -0.11     -0.10     0.15     1 
2240634362   -4.86559    -50.78995     0.02     -0.08     0.09     1 
2240634363   -4.86558    -50.76235    -0.01     -0.11     0.11     1 
2240634364   -4.86557    -50.73475    -0.01     -0.07     0.07     1 
2240634365   -4.86555    -50.70715     0.02     -0.06     0.06     1 
2240634366   -4.86554    -50.67956     0.03     -0.08     0.09     1 
2240634367   -4.86553    -50.65196     0.01     -0.06     0.06     1 
2240634368   -4.86551    -50.62436    -0.05     -0.03     0.05     1 
2240634370   -4.86548    -50.56916     0.01      0.04     0.04     1 
2240634372   -4.86544    -50.51397    -0.02      0.03     0.03     1 
2240634374   -4.86540    -50.45878    -0.02      0.05     0.05     1 
2240634375   -4.86538    -50.43118    -0.03     -0.06     0.06     1 
2240634377   -4.86533    -50.37599     0.06     -0.01     0.06     1 
2240634378   -4.86530    -50.34839     0.02     -0.04     0.05     1 
2240634379   -4.86528    -50.32079     0.03     -0.08     0.08     1 
2240634380   -4.86525    -50.29320     0.01     -0.14     0.14     1 
2240634381   -4.86522    -50.26560     0.01     -0.14     0.14     1 
2240634382   -4.86519    -50.23801     0.00     -0.14     0.14     1 
2240634383   -4.86516    -50.21041    -0.02     -0.16     0.16     1 
2240634384   -4.86512    -50.18281    -0.01     -0.14     0.14     1 
2240634385   -4.86509    -50.15522     0.00     -0.06     0.06     1 
2240634386   -4.86505    -50.12762     0.01     -0.02     0.02     1 
2240634387   -4.86502    -50.10003     0.10      0.01     0.10     1 
2240634388   -4.86498    -50.07243     0.11      0.04     0.12     1 
2240634389   -4.86494    -50.04484     0.05     -0.05     0.07     1 
2240634390   -4.86490    -50.01725     0.02     -0.10     0.11     1 
2240634391   -4.86486    -49.98965    -0.01     -0.11     0.11     1 
2240634392   -4.86482    -49.96206    -0.03     -0.15     0.15     1 
2240634393   -4.86478    -49.93446     0.07     -0.18     0.19     1 
2240634395   -4.86469    -49.87928     0.05     -0.16     0.17     1 
2240634405   -4.86417    -49.60336    -0.24     -0.08     0.26     1 
2240634406   -4.86411    -49.57577    -0.04     -0.28     0.28     1 
2240634408   -4.86399    -49.52059    -0.39     -0.06     0.39     1 
2240634410   -4.86387    -49.46542    -0.15      0.28     0.32     1 
2240634412   -4.86374    -49.41024     0.24      0.00     0.24     1 
2240634413   -4.86368    -49.38265    -0.31      0.01     0.31     1 
2240634428   -4.89059    -51.03833    -0.15     -0.27     0.31     1 
2240634429   -4.89059    -51.01073    -0.08     -0.17     0.19     1 
2240634430   -4.89059    -50.98313    -0.10     -0.21     0.23     1 
2240634431   -4.89059    -50.95553    -0.08     -0.15     0.17     1 
2240634432   -4.89058    -50.92793    -0.10     -0.23     0.25     1 
2240634433   -4.89058    -50.90034    -0.11     -0.21     0.24     1 
2240634434   -4.89058    -50.87274    -0.05     -0.14     0.15     1 
2240634435   -4.89057    -50.84514    -0.06     -0.13     0.14     1 
2240634436   -4.89056    -50.81754    -0.10     -0.14     0.17     1 
2240634437   -4.89055    -50.78994    -0.06     -0.17     0.18     1 
2240634438   -4.89055    -50.76234    -0.01     -0.13     0.13     1 
2240634439   -4.89053    -50.73474     0.05     -0.06     0.08     1 
2240634440   -4.89052    -50.70714    -0.07     -0.12     0.14     1 
2240634441   -4.89051    -50.67954    -0.05     -0.06     0.08     1 
2240634442   -4.89050    -50.65194    -0.02     -0.04     0.05     1 
2240634443   -4.89048    -50.62435    -0.03      0.01     0.03     1 
2240634444   -4.89047    -50.59675     0.03     -0.04     0.05     1 
2240634448   -4.89039    -50.48635     0.05      0.02     0.06     1 
2240634450   -4.89035    -50.43116     0.01      0.02     0.03     1 
2240634452   -4.89030    -50.37596     0.03      0.13     0.14     1 
2240634453   -4.89027    -50.34837     0.03      0.10     0.10     1 
2240634454   -4.89024    -50.32077     0.05      0.07     0.09     1 
2240634455   -4.89021    -50.29317     0.00      0.02     0.02     1 
2240634456   -4.89018    -50.26557     0.08      0.00     0.08     1 
2240634457   -4.89015    -50.23798     0.03     -0.03     0.04     1 
2240634458   -4.89012    -50.21038     0.03     -0.08     0.09     1 
2240634459   -4.89009    -50.18278     0.07     -0.01     0.07     1 
2240634460   -4.89006    -50.15519     0.03     -0.11     0.12     1 
2240634461   -4.89002    -50.12759    -0.00     -0.12     0.12     1 
2240634462   -4.88998    -50.09999    -0.01     -0.16     0.16     1 
2240634463   -4.88994    -50.07240    -0.00     -0.12     0.12     1 
2240634464   -4.88991    -50.04480    -0.08     -0.15     0.17     1 
2240634465   -4.88987    -50.01721     0.02     -0.16     0.17     1 
2240634466   -4.88983    -49.98961     0.02     -0.06     0.06     1 
2240634467   -4.88978    -49.96202     0.07     -0.06     0.09     1 
2240634468   -4.88974    -49.93442     0.06     -0.10     0.12     1 
2240634470   -4.88965    -49.87924    -0.16      0.15     0.22     1 
2240634472   -4.88955    -49.82405     0.01     -0.15     0.15     1 
2240634473   -4.88951    -49.79646     0.07     -0.28     0.29     1 
2240634475   -4.88941    -49.74127    -0.32     -0.31     0.44     1 
2240634478   -4.88924    -49.65849    -0.00     -0.24     0.24     1 
2240634480   -4.88913    -49.60331     0.25     -0.06     0.25     1 
2240634481   -4.88907    -49.57572     0.02     -0.24     0.24     1 
2240634483   -4.88895    -49.52054     0.00      0.08     0.08     1 
2240634485   -4.88883    -49.46536     0.28     -0.09     0.29     1 
2240634486   -4.88877    -49.43777     0.32      0.23     0.39     1 
2240634487   -4.88870    -49.41018     0.27      0.04     0.27     1 
2240634503   -4.91556    -51.03833    -0.06     -0.09     0.11     1 
2240634504   -4.91556    -51.01073    -0.12     -0.23     0.26     1 
2240634505   -4.91556    -50.98313    -0.14     -0.23     0.27     1 
2240634506   -4.91556    -50.95553    -0.14     -0.24     0.28     1 
2240634507   -4.91555    -50.92793    -0.20     -0.28     0.34     1 
2240634508   -4.91555    -50.90033    -0.15     -0.16     0.22     1 
2240634509   -4.91554    -50.87273    -0.12     -0.20     0.23     1 
2240634510   -4.91554    -50.84513    -0.16     -0.20     0.26     1 
2240634511   -4.91553    -50.81753    -0.12     -0.15     0.19     1 
2240634512   -4.91552    -50.78993    -0.05     -0.24     0.24     1 
2240634513   -4.91551    -50.76233    -0.06     -0.16     0.17     1 
2240634514   -4.91550    -50.73473    -0.09     -0.14     0.16     1 
2240634515   -4.91549    -50.70713    -0.02     -0.11     0.11     1 
2240634516   -4.91548    -50.67953    -0.02     -0.09     0.09     1 
2240634517   -4.91547    -50.65193    -0.09     -0.09     0.13     1 
2240634518   -4.91545    -50.62433    -0.04     -0.06     0.08     1 
2240634519   -4.91543    -50.59673    -0.10     -0.06     0.12     1 
2240634520   -4.91542    -50.56913    -0.00     -0.02     0.02     1 
2240634521   -4.91540    -50.54153    -0.07      0.00     0.07     1 
2240634522   -4.91538    -50.51393     0.00     -0.05     0.05     1 
2240634523   -4.91536    -50.48633    -0.04     -0.03     0.05     1 
2240634524   -4.91534    -50.45874     0.02     -0.06     0.06     1 
2240634526   -4.91529    -50.40354     0.04     -0.00     0.04     1 
2240634527   -4.91526    -50.37594     0.03      0.02     0.04     1 
2240634528   -4.91524    -50.34834     0.05     -0.03     0.06     1 
2240634529   -4.91521    -50.32074     0.04      0.02     0.05     1 
2240634530   -4.91518    -50.29314     0.07      0.02     0.07     1 
2240634531   -4.91515    -50.26555     0.03      0.00     0.03     1 
2240634532   -4.91512    -50.23795     0.04      0.07     0.08     1 
2240634533   -4.91509    -50.21035     0.04      0.12     0.13     1 
2240634534   -4.91505    -50.18275     0.01      0.09     0.09     1 
2240634535   -4.91502    -50.15516     0.02      0.03     0.04     1 
2240634536   -4.91498    -50.12756    -0.01     -0.01     0.01     1 
2240634537   -4.91495    -50.09996     0.03      0.00     0.03     1 
2240634538   -4.91491    -50.07236    -0.01     -0.09     0.09     1 
2240634539   -4.91487    -50.04477     0.00     -0.07     0.07     1 
2240634540   -4.91483    -50.01717     0.02     -0.17     0.17     1 
2240634541   -4.91479    -49.98958     0.11     -0.10     0.15     1 
2240634542   -4.91475    -49.96198     0.02     -0.12     0.12     1 
2240634543   -4.91470    -49.93438     0.05     -0.14     0.15     1 
2240634545   -4.91461    -49.87919    -0.14     -0.25     0.29     1 
2240634548   -4.91447    -49.79641     0.05      0.02     0.06     1 
2240634549   -4.91442    -49.76882    -0.02     -0.04     0.04     1 
2240634550   -4.91437    -49.74122    -0.07     -0.16     0.18     1 
2240634551   -4.91432    -49.71363    -0.03     -0.19     0.19     1 
2240634556   -4.91404    -49.57567     0.15     -0.50     0.52     2 
2240634559   -4.91385    -49.49289     0.06     -0.23     0.24     1 
2240634561   -4.91373    -49.43771    -0.44     -0.27     0.52     2 
2240634578   -4.94052    -51.03833    -0.06     -0.07     0.09     1 
2240634579   -4.94053    -51.01073    -0.08     -0.07     0.10     1 
2240634580   -4.94053    -50.98313    -0.06     -0.10     0.11     1 
2240634581   -4.94052    -50.95553    -0.06     -0.03     0.07     1 
2240634582   -4.94052    -50.92793    -0.03     -0.09     0.09     1 
2240634583   -4.94052    -50.90033    -0.07      0.01     0.07     1 
2240634584   -4.94051    -50.87273    -0.04     -0.06     0.07     1 
2240634585   -4.94051    -50.84513    -0.04     -0.07     0.08     1 
2240634586   -4.94050    -50.81753    -0.10     -0.20     0.22     1 
2240634587   -4.94049    -50.78992    -0.06     -0.18     0.19     1 
2240634588   -4.94048    -50.76232    -0.13     -0.12     0.18     1 
2240634589   -4.94047    -50.73472    -0.05     -0.13     0.14     1 
2240634590   -4.94046    -50.70712    -0.02     -0.05     0.05     1 
2240634591   -4.94045    -50.67952    -0.07     -0.12     0.14     1 
2240634592   -4.94043    -50.65192    -0.05     -0.11     0.12     1 
2240634593   -4.94042    -50.62432    -0.02     -0.15     0.15     1 
2240634595   -4.94039    -50.56912    -0.03     -0.11     0.11     1 
2240634596   -4.94037    -50.54152    -0.01      0.01     0.01     1 
2240634597   -4.94035    -50.51392    -0.10     -0.08     0.13     1 
2240634598   -4.94033    -50.48632    -0.04     -0.07     0.08     1 
2240634599   -4.94030    -50.45872     0.03     -0.07     0.08     1 
2240634600   -4.94028    -50.43112    -0.04     -0.01     0.04     1 
2240634601   -4.94026    -50.40352    -0.00     -0.01     0.01     1 
